"","i1","i2","i3","i4","value"
"3681","DE000000","HEIR","FCOM","Y",363.976040723856
"3682","DE000000","HEIR","FPRO","Y",53.2735278070717
"3683","DE000000","HEIR","FENE","Y",31.4948458316539
"3684","DE000000","HEIR","FMIL","Y",4.22191172884193
"3685","DE000000","HEIR","FOTH","Y",11.617384542891
"37802","DE000000","CAMF","FGRA","Y",367.33821914974
"37811","DE000000","CAMF","FMAI","Y",70.1591956318661
"37821","DE000000","CAMF","FOFA","Y",247.135433017059
"37831","DE000000","CAMF","FROO","Y",0.839334954735996
"37841","DE000000","CAMF","FCOM","Y",12.1799174746766
"37851","DE000000","CAMF","FPRO","Y",162.606834296385
"37861","DE000000","CAMF","FENE","Y",1.27813408151761
"37871","DE000000","CAMF","FMIL","Y",0.174455739417892
"3788","DE000000","CAMF","FOTH","Y",0.476782897848824
"38861","DE000000","CAFF","FGRA","Y",603.908155064595
"38871","DE000000","CAFF","FMAI","Y",34.7051560605828
"38881","DE000000","CAFF","FOFA","Y",382.5679997834
"38891","DE000000","CAFF","FROO","Y",0.582346862267059
"38901","DE000000","CAFF","FCOM","Y",24.1496448512396
"3891","DE000000","CAFF","FPRO","Y",138.107350242339
"3892","DE000000","CAFF","FENE","Y",1.37513685153258
"3893","DE000000","CAFF","FMIL","Y",0.187307378871346
"3894","DE000000","CAFF","FOTH","Y",0.511576534400193
"39921","DE000000","CAMR","FGRA","Y",6796.60897266904
"39931","DE000000","CAMR","FMAI","Y",500.563311783206
"3994","DE000000","CAMR","FOFA","Y",208.030278964795
"3995","DE000000","CAMR","FROO","Y",4.74095244896869
"3996","DE000000","CAMR","FCOM","Y",206.794395019961
"3997","DE000000","CAMR","FPRO","Y",19.4026307924475
"3998","DE000000","CAMR","FENE","Y",7.11498056868502
"3999","DE000000","CAMR","FMIL","Y",0.928830924789664
"4000","DE000000","CAMR","FOTH","Y",2.5692302225069
"4096","DE000000","CAFR","FGRA","Y",5869.61951349239
"4097","DE000000","CAFR","FMAI","Y",741.896304420572
"4098","DE000000","CAFR","FOFA","Y",404.761923200516
"4099","DE000000","CAFR","FROO","Y",4.08466586616786
"4100","DE000000","CAFR","FCOM","Y",105.416337002095
"4101","DE000000","CAFR","FPRO","Y",20.3354174020993
"4102","DE000000","CAFR","FENE","Y",6.93569891214492
"4103","DE000000","CAFR","FMIL","Y",0.909059730637915
"4104","DE000000","CAFR","FOTH","Y",2.51493082772186
"4200","DE000000","PIGF","FMAI","Y",55.9087167699847
"4201","DE000000","PIGF","FCER","Y",208.110552629078
"4202","DE000000","PIGF","FPRO","Y",67.2387013134734
"4203","DE000000","PIGF","FENE","Y",27.4961384615733
"4204","DE000000","PIGF","FMIL","Y",2.53243597185518
"4205","DE000000","PIGF","FOTH","Y",13.1826359689673
"4302","DE000000","SOWS","FMAI","Y",1469.75661771006
"4303","DE000000","SOWS","FCER","Y",980.757499261593
"4304","DE000000","SOWS","FPRO","Y",579.158614648063
"4305","DE000000","SOWS","FENE","Y",9.67581647335175
"4306","DE000000","SOWS","FMIL","Y",0.936009715909902
"4307","DE000000","SOWS","FOTH","Y",2.78550534009521
"4404","DE000000","SHGM","FGRA","Y",409.489784067698
"4405","DE000000","SHGM","FMAI","Y",113.166087330566
"4406","DE000000","SHGM","FOFA","Y",1106.91284859919
"4407","DE000000","SHGM","FROO","Y",0.179098721159863
"44081","DE000000","SHGM","FSTR","Y",6.06583855075877
"44091","DE000000","SHGM","FENE","Y",3.5393372397969
"44101","DE000000","SHGM","FMIL","Y",0.460021254756032
"44111","DE000000","SHGM","FOTH","Y",1.22578856641087
"4512","DE000000","SHGF","FGRA","Y",174.936386002592
"4513","DE000000","SHGF","FMAI","Y",96.9860288128278
"4514","DE000000","SHGF","FOFA","Y",12.440316683194
"4515","DE000000","SHGF","FROO","Y",126.695735470656
"4516","DE000000","SHGF","FSGM","Y",2.00196587223793
"4517","DE000000","SHGF","FPRO","Y",32.6591977575037
"4518","DE000000","SHGF","FENE","Y",0.603351188055767
"4519","DE000000","SHGF","FMIL","Y",0.082386009953543
"4520","DE000000","SHGF","FOTH","Y",0.225682558646366
"4619","DE000000","HENS","FCER","Y",46449.4240291082
"4620","DE000000","HENS","FPRO","Y",3737.94514610235
"4621","DE000000","HENS","FENE","Y",300.367187528089
"4622","DE000000","HENS","FMIL","Y",28.6691185735994
"4623","DE000000","HENS","FOTH","Y",86.0410927272516
"4718","DE000000","POUF","FCER","Y",8945.76857022893
"4719","DE000000","POUF","FPRO","Y",2082.59871327533
"4720","DE000000","POUF","FENE","Y",44.6702853506604
"4721","DE000000","POUF","FMIL","Y",4.26364050574787
"4722","DE000000","POUF","FOTH","Y",12.7959388493525
"4932","DE000000","DCOW","FGRA","Y",5424.84513820608
"4933","DE000000","DCOW","FMAI","Y",11762.7353937145
"4934","DE000000","DCOW","FOFA","Y",4704.76048701544
"4935","DE000000","DCOW","FROO","Y",11.2478470795192
"4936","DE000000","DCOW","FSTR","Y",459.614874831698
"4937","DE000000","DCOW","FPRO","Y",969.462081617943
"4938","DE000000","DCOW","FENE","Y",25.648989357807
"4939","DE000000","DCOW","FMIL","Y",3.77668975975999
"4940","DE000000","DCOW","FOTH","Y",10.1083006766265
"5028","DE000000","BULF","FGRA","Y",10845.7782411376
"5029","DE000000","BULF","FMAI","Y",6869.53664012962
"5030","DE000000","BULF","FOFA","Y",875.367040538337
"5031","DE000000","BULF","FROO","Y",32.920527607321
"5032","DE000000","BULF","FCOM","Y",281.822047171932
"5033","DE000000","BULF","FPRO","Y",68.775293078992
"5034","DE000000","BULF","FENE","Y",19.5239085906767
"5035","DE000000","BULF","FMIL","Y",2.56382388101073
"5036","DE000000","BULF","FOTH","Y",7.11291756960221
"5118","DE000000","HEIF","FGRA","Y",13883.986049382
"5119","DE000000","HEIF","FMAI","Y",2625.16084448701
"5120","DE000000","HEIF","FOFA","Y",2735.33769836085
"5121","DE000000","HEIF","FROO","Y",134.807193256811
"5122","DE000000","HEIF","FCOM","Y",233.140706012053
"5123","DE000000","HEIF","FPRO","Y",73.9089299184109
"5124","DE000000","HEIF","FENE","Y",20.0780238866546
"5125","DE000000","HEIF","FMIL","Y",2.76952239549027
"5126","DE000000","HEIF","FOTH","Y",7.56922259743876
"3278","EL000000","DCOL","FGRA","Y",4994.09104543015
"3279","EL000000","DCOL","FMAI","Y",82.5898189892194
"3280","EL000000","DCOL","FOFA","Y",7705.34435097747
"3281","EL000000","DCOL","FROO","Y",15.8752437184419
"3282","EL000000","DCOL","FSTR","Y",296.930954354357
"3283","EL000000","DCOL","FCER","Y",2054.44409246791
"3284","EL000000","DCOL","FPRO","Y",75.1503635909792
"3285","EL000000","DCOL","FENE","Y",35.5158678254363
"3286","EL000000","DCOL","FMIL","Y",0.346654956179274
"3287","EL000000","DCOL","FOTH","Y",14.6195232621444
"3387","EL000000","DCOH","FGRA","Y",5219.25754243959
"3388","EL000000","DCOH","FMAI","Y",126.188129452806
"3389","EL000000","DCOH","FOFA","Y",8964.4829900963
"3390","EL000000","DCOH","FROO","Y",18.7895782472687
"3391","EL000000","DCOH","FSTR","Y",620.601050417959
"3392","EL000000","DCOH","FCER","Y",2291.69717481167
"3393","EL000000","DCOH","FPRO","Y",563.180485893361
"3394","EL000000","DCOH","FENE","Y",41.2070039765813
"3395","EL000000","DCOH","FMIL","Y",0.402203663669183
"3396","EL000000","DCOH","FOTH","Y",16.9621859209492
"3496","EL000000","BULL","FGRA","Y",14.2546826674692
"3497","EL000000","BULL","FMAI","Y",11.7219401184884
"3498","EL000000","BULL","FOFA","Y",11.6778392428169
"3499","EL000000","BULL","FROO","Y",1.70891979796057
"3500","EL000000","BULL","FCOM","Y",35.6293038632227
"3501","EL000000","BULL","FSTR","Y",6.16531753313233
"3502","EL000000","BULL","FCER","Y",452.296080570592
"3503","EL000000","BULL","FPRO","Y",184.382859298251
"3504","EL000000","BULL","FENE","Y",5.84669655246136
"3505","EL000000","BULL","FMIL","Y",0.0570670649848356
"3506","EL000000","BULL","FOTH","Y",2.40669654126235
"3596","EL000000","BULH","FGRA","Y",61.6382057387037
"3597","EL000000","BULH","FMAI","Y",30.7146019015119
"3598","EL000000","BULH","FOFA","Y",600.048553824781
"3599","EL000000","BULH","FROO","Y",5.75922826980086
"3600","EL000000","BULH","FCOM","Y",203.843815638573
"3601","EL000000","BULH","FSTR","Y",16.5562594571717
"3602","EL000000","BULH","FCER","Y",1670.00166929769
"3603","EL000000","BULH","FPRO","Y",265.058537036732
"3604","EL000000","BULH","FENE","Y",15.7006390294905
"3605","EL000000","BULH","FMIL","Y",0.153247116514399
"3606","EL000000","BULH","FOTH","Y",6.46291000547582
"3696","EL000000","HEIL","FGRA","Y",948.897168842956
"3697","EL000000","HEIL","FMAI","Y",96.775662189556
"3698","EL000000","HEIL","FOFA","Y",26.0435714025778
"3699","EL000000","HEIL","FROO","Y",7.34871901727878
"3700","EL000000","HEIL","FCOM","Y",206.925310165245
"3701","EL000000","HEIL","FSTR","Y",13.941440442047
"3702","EL000000","HEIL","FCER","Y",568.702565267896
"3703","EL000000","HEIL","FPRO","Y",349.342094470813
"3704","EL000000","HEIL","FENE","Y",13.2209527458756
"3705","EL000000","HEIL","FMIL","Y",0.129043975985499
"3706","EL000000","HEIL","FOTH","Y",5.44218790220892
"3799","EL000000","HEIH","FGRA","Y",197.240200552892
"3800","EL000000","HEIH","FMAI","Y",403.980317093427
"3801","EL000000","HEIH","FOFA","Y",1096.56303376837
"3802","EL000000","HEIH","FROO","Y",9.37304434385551
"3803","EL000000","HEIH","FCOM","Y",286.175981181139
"3804","EL000000","HEIH","FSTR","Y",24.9254671418749
"3805","EL000000","HEIH","FCER","Y",2118.08419349699
"3806","EL000000","HEIH","FPRO","Y",391.550315123938
"3807","EL000000","HEIH","FENE","Y",23.6373296304242
"3808","EL000000","HEIH","FMIL","Y",0.230713705420461
"3809","EL000000","HEIH","FOTH","Y",9.72991824627382
"3902","EL000000","SCOW","FGRA","Y",3464.33939874469
"3903","EL000000","SCOW","FMAI","Y",29.3905201040067
"3904","EL000000","SCOW","FOFA","Y",3961.88365074179
"3905","EL000000","SCOW","FROO","Y",3.50814688136606
"3906","EL000000","SCOW","FSTR","Y",277.111467583218
"3907","EL000000","SCOW","FCER","Y",1005.89577851996
"3908","EL000000","SCOW","FPRO","Y",362.862901742824
"3909","EL000000","SCOW","FENE","Y",25.6546781707279
"3910","EL000000","SCOW","FMIL","Y",0.250404168096878
"3911","EL000000","SCOW","FOTH","Y",10.5603266163517
"4013","EL000000","HEIR","FGRA","Y",405.835090542332
"4014","EL000000","HEIR","FMAI","Y",75.752480167458
"4015","EL000000","HEIR","FOFA","Y",139.84438489755
"4016","EL000000","HEIR","FROO","Y",13.5114359723892
"4017","EL000000","HEIR","FCOM","Y",765.802552420828
"4018","EL000000","HEIR","FSTR","Y",51.6621343975163
"4019","EL000000","HEIR","FCER","Y",2195.27091401245
"4020","EL000000","HEIR","FPRO","Y",1032.80244925237
"4021","EL000000","HEIR","FENE","Y",48.9922573251947
"4022","EL000000","HEIR","FMIL","Y",0.478192139346392
"4023","EL000000","HEIR","FOTH","Y",20.166857505807
"4116","EL000000","CAMF","FGRA","Y",17.8615803271391
"4117","EL000000","CAMF","FMAI","Y",12.7514992037107
"4118","EL000000","CAMF","FOFA","Y",24.6434856534763
"4119","EL000000","CAMF","FROO","Y",1.66428306053081
"4120","EL000000","CAMF","FCOM","Y",40.8970448011123
"4121","EL000000","CAMF","FSTR","Y",6.54925712960733
"4122","EL000000","CAMF","FCER","Y",412.793347899917
"4123","EL000000","CAMF","FPRO","Y",310.736168181858
"4124","EL000000","CAMF","FENE","Y",6.21079431433654
"4125","EL000000","CAMF","FMIL","Y",0.0606208650583175
"4126","EL000000","CAMF","FOTH","Y",2.55657140073619
"4220","EL000000","CAFF","FGRA","Y",20.2401416681798
"4221","EL000000","CAFF","FMAI","Y",13.632347259328
"4222","EL000000","CAFF","FOFA","Y",15.6491113369245
"4223","EL000000","CAFF","FROO","Y",2.01825100368665
"4224","EL000000","CAFF","FCOM","Y",75.6125533578428
"4225","EL000000","CAFF","FSTR","Y",7.56415999468899
"4226","EL000000","CAFF","FCER","Y",570.495270424793
"4227","EL000000","CAFF","FPRO","Y",313.860273186696
"4228","EL000000","CAFF","FENE","Y",7.17324743219595
"4229","EL000000","CAFF","FMIL","Y",0.0700149518095135
"4230","EL000000","CAFF","FOTH","Y",2.95274940811103
"4324","EL000000","CAMR","FGRA","Y",228.657446850856
"4325","EL000000","CAMR","FMAI","Y",67.0559384335341
"4326","EL000000","CAMR","FOFA","Y",21.5559302869073
"4327","EL000000","CAMR","FROO","Y",9.50336417116761
"4328","EL000000","CAMR","FCOM","Y",453.266824970956
"4329","EL000000","CAMR","FSTR","Y",9.68387311046545
"4330","EL000000","CAMR","FCER","Y",746.359302634116
"4331","EL000000","CAMR","FPRO","Y",291.962857407028
"4332","EL000000","CAMR","FENE","Y",9.1834146781834
"4333","EL000000","CAMR","FMIL","Y",0.0896353209919814
"4334","EL000000","CAMR","FOTH","Y",3.78020171641326
"4426","EL000000","CAFR","FGRA","Y",185.865246758774
"4427","EL000000","CAFR","FMAI","Y",42.4882146063815
"4428","EL000000","CAFR","FOFA","Y",20.9563330457162
"4429","EL000000","CAFR","FROO","Y",9.29272532165204
"4430","EL000000","CAFR","FCOM","Y",144.289648762339
"4431","EL000000","CAFR","FSTR","Y",9.44590321419355
"4432","EL000000","CAFR","FCER","Y",798.999375172922
"4433","EL000000","CAFR","FPRO","Y",268.865311491263
"4434","EL000000","CAFR","FENE","Y",8.95774296465943
"4435","EL000000","CAFR","FMIL","Y",0.0874326374380538
"4436","EL000000","CAFR","FOTH","Y",3.687307664614
"4528","EL000000","PIGF","FMAI","Y",19.4193073129926
"4529","EL000000","PIGF","FCER","Y",100.59526567689
"4530","EL000000","PIGF","FPRO","Y",41.4887310996078
"4531","EL000000","PIGF","FENE","Y",8.31225476319318
"4532","EL000000","PIGF","FOTH","Y",29.2279127927337
"46191","EL000000","SOWS","FMAI","Y",86.4437045285559
"46201","EL000000","SOWS","FCER","Y",897.965072469916
"46211","EL000000","SOWS","FPRO","Y",381.529800396157
"46221","EL000000","SOWS","FENE","Y",7.23812092382355
"46231","EL000000","SOWS","FMIL","Y",0.0672839559784521
"4624","EL000000","SOWS","FOTH","Y",2.83757477590304
"4711","EL000000","SHGM","FGRA","Y",1015.32265427867
"4712","EL000000","SHGM","FMAI","Y",7.66525797082369
"4713","EL000000","SHGM","FOFA","Y",37.5265421153335
"4714","EL000000","SHGM","FROO","Y",0.8961064059313
"4715","EL000000","SHGM","FSGM","Y",3.1228042226826
"4716","EL000000","SHGM","FSTR","Y",5.52047884210661
"4717","EL000000","SHGM","FCER","Y",103.964721262682
"47181","EL000000","SHGM","FPRO","Y",55.5190691307355
"47191","EL000000","SHGM","FENE","Y",5.23518284997109
"47201","EL000000","SHGM","FMIL","Y",0.0510983454034442
"47211","EL000000","SHGM","FOTH","Y",2.15497697628882
"4821","EL000000","SHGF","FGRA","Y",186.432673929177
"4822","EL000000","SHGF","FMAI","Y",2.59409336703629
"4823","EL000000","SHGF","FOFA","Y",12.4447608784021
"4824","EL000000","SHGF","FROO","Y",1.10503687836741
"4825","EL000000","SHGF","FSGM","Y",1.31766193913086
"4826","EL000000","SHGF","FSTR","Y",0.509100847416287
"4827","EL000000","SHGF","FCER","Y",9.01163318636609
"4828","EL000000","SHGF","FPRO","Y",24.9754092270904
"4829","EL000000","SHGF","FENE","Y",0.482790732747821
"4830","EL000000","SHGF","FOTH","Y",7.57549852041905
"4925","EL000000","HENS","FCER","Y",29589.9451146564
"4926","EL000000","HENS","FPRO","Y",5642.62956052013
"4927","EL000000","HENS","FENE","Y",245.166016796649
"4928","EL000000","HENS","FMIL","Y",2.39295897898408
"4929","EL000000","HENS","FOTH","Y",100.91856133891
"5020","EL000000","POUF","FCER","Y",3070.43822712792
"5021","EL000000","POUF","FPRO","Y",1184.82289692855
"5022","EL000000","POUF","FENE","Y",19.5980484829298
"5023","EL000000","POUF","FMIL","Y",21.9225975027756
"5024","EL000000","POUF","FOTH","Y",736.31288831013
"5227","EL000000","DCOW","FGRA","Y",5106.67429393487
"5228","EL000000","DCOW","FMAI","Y",104.388974221013
"5229","EL000000","DCOW","FOFA","Y",8334.91367053688
"5230","EL000000","DCOW","FROO","Y",17.3324109828553
"5231","EL000000","DCOW","FSTR","Y",458.766002386158
"5232","EL000000","DCOW","FCER","Y",2173.07063363979
"5233","EL000000","DCOW","FPRO","Y",319.16542474217
"5234","EL000000","DCOW","FENE","Y",38.3614359010088
"5235","EL000000","DCOW","FMIL","Y",0.374429309924229
"5236","EL000000","DCOW","FOTH","Y",15.7908545915468
"5323","EL000000","BULF","FGRA","Y",84.2965988476419
"5324","EL000000","BULF","FMAI","Y",47.1355911504628
"5325","EL000000","BULF","FOFA","Y",679.463589328087
"5326","EL000000","BULF","FROO","Y",8.2951050490216
"5327","EL000000","BULF","FCOM","Y",265.990264876971
"5328","EL000000","BULF","FSTR","Y",25.2375644274686
"5329","EL000000","BULF","FCER","Y",2357.30232190436
"5330","EL000000","BULF","FPRO","Y",499.208580514278
"5331","EL000000","BULF","FENE","Y",23.9332978614052
"5332","EL000000","BULF","FMIL","Y",0.233602522741368
"5333","EL000000","BULF","FOTH","Y",9.85174870411169
"5412","EL000000","HEIF","FGRA","Y",980.856162583034
"5413","EL000000","HEIF","FMAI","Y",428.543385239172
"5414","EL000000","HEIF","FOFA","Y",960.718702871335
"5415","EL000000","HEIF","FROO","Y",14.3103654762338
"5416","EL000000","HEIF","FCOM","Y",421.992558055847
"5417","EL000000","HEIF","FSTR","Y",33.2620215012537
"5418","EL000000","HEIF","FCER","Y",2299.33288997477
"5419","EL000000","HEIF","FPRO","Y",634.050424640694
"5420","EL000000","HEIF","FENE","Y",31.5430544159607
"5421","EL000000","HEIF","FMIL","Y",0.307878050455352
"5422","EL000000","HEIF","FOTH","Y",12.9841799181085
"3384","ES000000","DCOL","FGRA","Y",13270.6205128722
"3385","ES000000","DCOL","FMAI","Y",2075.47341734528
"3386","ES000000","DCOL","FOFA","Y",848.912131512505
"33871","ES000000","DCOL","FROO","Y",139.452683151824
"33881","ES000000","DCOL","FSTR","Y",625.568360454677
"33891","ES000000","DCOL","FCER","Y",1052.04825103332
"33901","ES000000","DCOL","FPRO","Y",765.799093222898
"33911","ES000000","DCOL","FENE","Y",38.7846318508989
"33921","ES000000","DCOL","FMIL","Y",0.370860800784933
"33931","ES000000","DCOL","FOTH","Y",76.5905005371178
"3491","ES000000","DCOH","FGRA","Y",13096.6578729156
"3492","ES000000","DCOH","FMAI","Y",211.482324312575
"3493","ES000000","DCOH","FOFA","Y",4058.00086628954
"3494","ES000000","DCOH","FROO","Y",26.6035297840368
"3495","ES000000","DCOH","FSTR","Y",788.316204540368
"34961","ES000000","DCOH","FCER","Y",2510.47130169709
"34971","ES000000","DCOH","FPRO","Y",861.264598875033
"34981","ES000000","DCOH","FENE","Y",46.497526812914
"34991","ES000000","DCOH","FMIL","Y",0.444611930175033
"35001","ES000000","DCOH","FOTH","Y",91.8216489982384
"35981","ES000000","BULL","FGRA","Y",554.200812003648
"35991","ES000000","BULL","FMAI","Y",145.951406552355
"36001","ES000000","BULL","FOFA","Y",388.035662970347
"36011","ES000000","BULL","FROO","Y",2.76639200250315
"36021","ES000000","BULL","FCOM","Y",46.7432848806577
"36031","ES000000","BULL","FSTR","Y",6.5767169618025
"36041","ES000000","BULL","FCER","Y",419.512086871815
"36051","ES000000","BULL","FPRO","Y",116.173797692966
"36061","ES000000","BULL","FENE","Y",6.2877349345559
"3607","ES000000","BULL","FMIL","Y",0.0601236701670218
"3608","ES000000","BULL","FOTH","Y",12.4167935313584
"37021","ES000000","BULH","FGRA","Y",333.22889741103
"37031","ES000000","BULH","FMAI","Y",641.679394865295
"37041","ES000000","BULH","FOFA","Y",107.656900672692
"37051","ES000000","BULH","FROO","Y",12.3576257419102
"37061","ES000000","BULH","FCOM","Y",127.433468000946
"3707","ES000000","BULH","FSTR","Y",12.3587503720715
"3708","ES000000","BULH","FCER","Y",1483.44547264219
"3709","ES000000","BULH","FPRO","Y",217.033029102776
"3710","ES000000","BULH","FENE","Y",11.8157048438089
"3711","ES000000","BULH","FMIL","Y",0.112982425024922
"3712","ES000000","BULH","FOTH","Y",23.3332303285791
"38061","ES000000","HEIL","FGRA","Y",3662.54550655161
"38071","ES000000","HEIL","FMAI","Y",186.547703318514
"38081","ES000000","HEIL","FOFA","Y",548.315827533347
"38091","ES000000","HEIL","FROO","Y",6.24527875705844
"3810","ES000000","HEIL","FCOM","Y",163.559121028991
"3811","ES000000","HEIL","FSTR","Y",12.4473818826465
"3812","ES000000","HEIL","FCER","Y",232.09475078339
"3813","ES000000","HEIL","FPRO","Y",156.701154274606
"3814","ES000000","HEIL","FENE","Y",11.9004418712006
"3815","ES000000","HEIL","FMIL","Y",0.113792685180427
"3816","ES000000","HEIL","FOTH","Y",23.5005659724216
"39101","ES000000","HEIH","FGRA","Y",5033.1467734585
"39111","ES000000","HEIH","FMAI","Y",113.657780881224
"3912","ES000000","HEIH","FOFA","Y",1621.620274327
"3913","ES000000","HEIH","FROO","Y",12.0048482640056
"3914","ES000000","HEIH","FCOM","Y",239.843068450945
"3915","ES000000","HEIH","FSTR","Y",24.3874308894248
"3916","ES000000","HEIH","FCER","Y",1349.86729976246
"3917","ES000000","HEIH","FPRO","Y",129.615482424437
